x,y,value
-0.51,0.2,-0.69635082
-0.5,0.2,-0.68886839
-0.49,0.2,-0.68115451
-0.48,0.2,-0.67320475
-0.47,0.2,-0.66501478
-0.46,0.2,-0.65658038
-0.45,0.2,-0.64789751
-0.44,0.2,-0.63896228
-0.43,0.2,-0.62977098
-0.42,0.2,-0.62032012
-0.41,0.2,-0.61060644
-0.4,0.2,-0.6006269
-0.39,0.2,-0.59037876
-0.38,0.2,-0.57985956
-0.37,0.2,-0.56906714
-0.36,0.2,-0.55799971
-0.35,0.2,-0.54665579
-0.34,0.2,-0.53503432
-0.33,0.2,-0.52313462
-0.32,0.2,-0.51095645
-0.31,0.2,-0.49849998
-0.3,0.2,-0.4857659
-0.29,0.2,-0.47275532
-0.28,0.2,-0.4594699
-0.27,0.2,-0.4459118
-0.26,0.2,-0.43208372
-0.25,0.2,-0.4179889
-0.24,0.2,-0.40363114
-0.23,0.2,-0.38901482
-0.22,0.2,-0.37414491
-0.21,0.2,-0.35902695
-0.2,0.2,-0.34366706
-0.19,0.2,-0.32807199
-0.18,0.2,-0.31224903
-0.17,0.2,-0.29620609
-0.16,0.2,-0.27995164
-0.15,0.2,-0.26349473
-0.14,0.2,-0.24684496
-0.13,0.2,-0.23001247
-0.12,0.2,-0.21300791
-0.11,0.2,-0.19584243
-0.1,0.2,-0.17852765
-0.09,0.2,-0.16107566
-0.08,0.2,-0.14349892
-0.07,0.2,-0.1258103
-0.06,0.2,-0.10802301
-0.05,0.2,-0.090150548
-0.04,0.2,-0.072206704
-0.03,0.2,-0.054205479
-0.02,0.2,-0.036161056
-0.01,0.2,-0.018087758
0,0.2,0
0.01,0.2,0.018087758
0.02,0.2,0.036161056
0.03,0.2,0.054205479
0.04,0.2,0.072206704
0.05,0.2,0.090150548
0.06,0.2,0.10802301
0.07,0.2,0.1258103
0.08,0.2,0.14349892
0.09,0.2,0.16107566
0.1,0.2,0.17852765
0.11,0.2,0.19584243
0.12,0.2,0.21300791
0.13,0.2,0.23001247
0.14,0.2,0.24684496
0.15,0.2,0.26349473
0.16,0.2,0.27995164
0.17,0.2,0.29620609
0.18,0.2,0.31224903
0.19,0.2,0.32807199
0.2,0.2,0.34366706
0.21,0.2,0.35902695
0.22,0.2,0.37414491
0.23,0.2,0.38901482
0.24,0.2,0.40363114
0.25,0.2,0.4179889
0.26,0.2,0.43208372
0.27,0.2,0.4459118
0.28,0.2,0.4594699
0.29,0.2,0.47275532
0.3,0.2,0.4857659
0.31,0.2,0.49849998
0.32,0.2,0.51095645
0.33,0.2,0.52313462
0.34,0.2,0.53503432
0.35,0.2,0.54665579
0.36,0.2,0.55799971
0.37,0.2,0.56906714
0.38,0.2,0.57985956
0.39,0.2,0.59037876
0.4,0.2,0.6006269
0.41,0.2,0.61060644
0.42,0.2,0.62032012
0.43,0.2,0.62977098
0.44,0.2,0.63896228
0.45,0.2,0.64789751
0.46,0.2,0.65658038
0.47,0.2,0.66501478
0.48,0.2,0.67320475
0.49,0.2,0.68115451
0.5,0.2,0.68886839
0.51,0.2,0.69635082
0.52,0.2,0.70360637
0.53,0.2,0.71063964
0.54,0.2,0.71745532
0.55,0.2,0.72405817
0.56,0.2,0.73045295
0.57,0.2,0.73664447
0.58,0.2,0.74263755
0.59,0.2,0.74843701
0.6,0.2,0.75404768
0.61,0.2,0.75947434
0.62,0.2,0.76472177
0.63,0.2,0.76979472
0.64,0.2,0.77469788
0.65,0.2,0.77943592
0.66,0.2,0.78401343
0.67,0.2,0.78843495
0.68,0.2,0.79270498
0.69,0.2,0.79682791
0.7,0.2,0.80080809
0.71,0.2,0.80464979
0.72,0.2,0.80835719
0.73,0.2,0.8119344
0.74,0.2,0.81538545
0.75,0.2,0.81871429
0.76,0.2,0.82192475
0.77,0.2,0.82502062
0.78,0.2,0.82800558
0.79,0.2,0.83088322
0.8,0.2,0.83365704
0.81,0.2,0.83633046
0.82,0.2,0.83890682
0.83,0.2,0.84138935
0.84,0.2,0.8437812
0.85,0.2,0.84608545
0.86,0.2,0.84830508
0.87,0.2,0.85044299
0.88,0.2,0.85250198
0.89,0.2,0.8544848
0.9,0.2,0.85639408
0.91,0.2,0.85823242
0.92,0.2,0.86000229
0.93,0.2,0.86170611
0.94,0.2,0.86334623
0.95,0.2,0.86492491
0.96,0.2,0.86644434
0.97,0.2,0.86790666
0.98,0.2,0.86931392
0.99,0.2,0.8706681
1,0.2,0.87197114
-1,0.21,-0.8628794
-0.99,0.21,-0.86158995
-0.98,0.21,-0.86024989
-0.97,0.21,-0.85885731
-0.96,0.21,-0.85741023
-0.95,0.21,-0.85590664
-0.94,0.21,-0.85434442
-0.93,0.21,-0.8527214
-0.92,0.21,-0.85103535
-0.91,0.21,-0.84928393
-0.9,0.21,-0.84746476
-0.89,0.21,-0.84557538
-0.88,0.21,-0.84361324
-0.87,0.21,-0.84157572
-0.86,0.21,-0.8394601
-0.85,0.21,-0.83726362
-0.84,0.21,-0.83498339
-0.83,0.21,-0.83261648
-0.82,0.21,-0.83015983
-0.81,0.21,-0.82761034
-0.8,0.21,-0.82496479
-0.79,0.21,-0.82221989
-0.78,0.21,-0.81937226
-0.77,0.21,-0.81641843
-0.76,0.21,-0.81335483
-0.75,0.21,-0.81017784
-0.74,0.21,-0.80688372
-0.73,0.21,-0.80346865
-0.72,0.21,-0.79992873
-0.71,0.21,-0.79625999
-0.7,0.21,-0.79245835
-0.69,0.21,-0.78851966
-0.68,0.21,-0.78443972
-0.67,0.21,-0.78021422
-0.66,0.21,-0.7758388
-0.65,0.21,-0.77130902
-0.64,0.21,-0.76662038
-0.63,0.21,-0.76176834
-0.62,0.21,-0.75674829
-0.61,0.21,-0.75155557
-0.6,0.21,-0.74618549
-0.59,0.21,-0.74063332
-0.58,0.21,-0.73489433
-0.57,0.21,-0.72896374
-0.56,0.21,-0.72283677
-0.55,0.21,-0.71650867
-0.54,0.21,-0.70997467
-0.53,0.21,-0.70323005
-0.52,0.21,-0.69627011
-0.51,0.21,-0.68909022
-0.5,0.21,-0.6816858
-0.49,0.21,-0.67405235
-0.48,0.21,-0.66618548
-0.47,0.21,-0.6580809
-0.46,0.21,-0.64973445
-0.45,0.21,-0.64114211
-0.44,0.21,-0.63230004
-0.43,0.21,-0.62320458
-0.42,0.21,-0.61385227
-0.41,0.21,-0.60423986
-0.4,0.21,-0.59436438
-0.39,0.21,-0.58422309
-0.38,0.21,-0.57381357
-0.37,0.21,-0.56313368
-0.36,0.21,-0.55218164
-0.35,0.21,-0.540956
-0.34,0.21,-0.52945571
-0.33,0.21,-0.51768008
-0.32,0.21,-0.50562888
-0.31,0.21,-0.4933023
-0.3,0.21,-0.48070099
-0.29,0.21,-0.46782607
-0.28,0.21,-0.45467917
-0.27,0.21,-0.44126244
-0.26,0.21,-0.42757854
-0.25,0.21,-0.41363067
-0.24,0.21,-0.39942262
-0.23,0.21,-0.3849587
-0.22,0.21,-0.37024384
-0.21,0.21,-0.3552835
-0.2,0.21,-0.34008377
-0.19,0.21,-0.3246513
-0.18,0.21,-0.30899332
-0.17,0.21,-0.29311765
-0.16,0.21,-0.27703268
-0.15,0.21,-0.26074737
-0.14,0.21,-0.2442712
-0.13,0.21,-0.22761421
-0.12,0.21,-0.21078695
-0.11,0.21,-0.19380045
-0.1,0.21,-0.17666621
-0.09,0.21,-0.15939618
-0.08,0.21,-0.14200271
-0.07,0.21,-0.12449852
-0.06,0.21,-0.10689669
-0.05,0.21,-0.08921058
-0.04,0.21,-0.071453831
-0.03,0.21,-0.053640297
-0.02,0.21,-0.035784017
-0.01,0.21,-0.017899164
0,0.21,0
0.01,0.21,0.017899164
0.02,0.21,0.035784017
0.03,0.21,0.053640297
0.04,0.21,0.071453831
0.05,0.21,0.08921058
0.06,0.21,0.10689669
0.07,0.21,0.12449852
0.08,0.21,0.14200271
0.09,0.21,0.15939618
0.1,0.21,0.17666621
0.11,0.21,0.19380045
0.12,0.21,0.21078695
0.13,0.21,0.22761421
0.14,0.21,0.2442712
0.15,0.21,0.26074737
0.16,0.21,0.27703268
0.17,0.21,0.29311765
0.18,0.21,0.30899332
0.19,0.21,0.3246513
0.2,0.21,0.34008377
0.21,0.21,0.3552835
0.22,0.21,0.37024384
0.23,0.21,0.3849587
0.24,0.21,0.39942262
0.25,0.21,0.41363067
0.26,0.21,0.42757854
0.27,0.21,0.44126244
0.28,0.21,0.45467917
0.29,0.21,0.46782607
0.3,0.21,0.48070099
0.31,0.21,0.4933023
0.32,0.21,0.50562888
0.33,0.21,0.51768008
0.34,0.21,0.52945571
0.35,0.21,0.540956
0.36,0.21,0.55218164
0.37,0.21,0.56313368
0.38,0.21,0.57381357
0.39,0.21,0.58422309
0.4,0.21,0.59436438
0.41,0.21,0.60423986
0.42,0.21,0.61385227
0.43,0.21,0.62320458
0.44,0.21,0.63230004
0.45,0.21,0.64114211
0.46,0.21,0.64973445
0.47,0.21,0.6580809
0.48,0.21,0.66618548
0.49,0.21,0.67405235
0.5,0.21,0.6816858
0.51,0.21,0.68909022
0.52,0.21,0.69627011
0.53,0.21,0.70323005
0.54,0.21,0.70997467
0.55,0.21,0.71650867
0.56,0.21,0.72283677
0.57,0.21,0.72896374
0.58,0.21,0.73489433
0.59,0.21,0.74063332
0.6,0.21,0.74618549
0.61,0.21,0.75155557
0.62,0.21,0.75674829
0.63,0.21,0.76176834
0.64,0.21,0.76662038
0.65,0.21,0.77130902
0.66,0.21,0.7758388
0.67,0.21,0.78021422
0.68,0.21,0.78443972
0.69,0.21,0.78851966
0.7,0.21,0.79245835
0.71,0.21,0.79625999
0.72,0.21,0.79992873
0.73,0.21,0.80346865
0.74,0.21,0.80688372
0.75,0.21,0.81017784
0.76,0.21,0.81335483
0.77,0.21,0.81641843
0.78,0.21,0.81937226
0.79,0.21,0.82221989
0.8,0.21,0.82496479
0.81,0.21,0.82761034
0.82,0.21,0.83015983
0.83,0.21,0.83261648
0.84,0.21,0.83498339
0.85,0.21,0.83726362
0.86,0.21,0.8394601
0.87,0.21,0.84157572
0.88,0.21,0.84361324
0.89,0.21,0.84557538
0.9,0.21,0.84746476
0.91,0.21,0.84928393
0.92,0.21,0.85103535
0.93,0.21,0.8527214
0.94,0.21,0.85434442
0.95,0.21,0.85590664
0.96,0.21,0.85741023
0.97,0.21,0.85885731
0.98,0.21,0.86024989
0.99,0.21,0.86158995
1,0.21,0.8628794
-1,0.22,-0.8534118
-0.99,0.22,-0.8521365
-0.98,0.22,-0.85081114
-0.97,0.22,-0.84943383
-0.96,0.22,-0.84800264
-0.95,0.22,-0.84651554
-0.94,0.22,-0.84497046
-0.93,0.22,-0.84336525
-0.92,0.22,-0.8416977
-0.91,0.22,-0.8399655
-0.9,0.22,-0.83816629
-0.89,0.22,-0.83629764
-0.88,0.22,-0.83435703
-0.87,0.22,-0.83234186
-0.86,0.22,-0.83024946
-0.85,0.22,-0.82807707
-0.84,0.22,-0.82582187
-0.83,0.22,-0.82348092
-0.82,0.22,-0.82105123
-0.81,0.22,-0.81852971
-0.8,0.22,-0.81591319
-0.79,0.22,-0.81319841
-0.78,0.22,-0.81038202
-0.77,0.22,-0.8074606
-0.76,0.22,-0.80443062
-0.75,0.22,-0.80128848
-0.74,0.22,-0.79803051
-0.73,0.22,-0.79465291
-0.72,0.22,-0.79115183
-0.71,0.22,-0.78752334
-0.7,0.22,-0.78376341
-0.69,0.22,-0.77986794
-0.68,0.22,-0.77583277
-0.67,0.22,-0.77165363
-0.66,0.22,-0.76732621
-0.65,0.22,-0.76284613
-0.64,0.22,-0.75820894
-0.63,0.22,-0.75341014
-0.62,0.22,-0.74844516
-0.61,0.22,-0.74330942
-0.6,0.22,-0.73799826
-0.59,0.22,-0.73250702
-0.58,0.22,-0.72683099
-0.57,0.22,-0.72096547
-0.56,0.22,-0.71490573
-0.55,0.22,-0.70864706
-0.54,0.22,-0.70218475
-0.53,0.22,-0.69551413
-0.52,0.22,-0.68863056
-0.51,0.22,-0.68152945
-0.5,0.22,-0.67420627
-0.49,0.22,-0.66665658
-0.48,0.22,-0.65887602
-0.47,0.22,-0.65086037
-0.46,0.22,-0.64260549
-0.45,0.22,-0.63410743
-0.44,0.22,-0.62536238
-0.43,0.22,-0.61636671
-0.42,0.22,-0.60711701
-0.41,0.22,-0.59761008
-0.4,0.22,-0.58784295
-0.39,0.22,-0.57781293
-0.38,0.22,-0.56751762
-0.37,0.22,-0.55695492
-0.36,0.22,-0.54612305
-0.35,0.22,-0.53502058
-0.34,0.22,-0.52364646
-0.33,0.22,-0.51200004
-0.32,0.22,-0.50008107
-0.31,0.22,-0.48788974
-0.3,0.22,-0.47542669
-0.29,0.22,-0.46269303
-0.28,0.22,-0.44969039
-0.27,0.22,-0.43642086
-0.26,0.22,-0.4228871
-0.25,0.22,-0.40909227
-0.24,0.22,-0.39504011
-0.23,0.22,-0.3807349
-0.22,0.22,-0.36618148
-0.21,0.22,-0.35138529
-0.2,0.22,-0.33635233
-0.19,0.22,-0.32108919
-0.18,0.22,-0.30560301
-0.17,0.22,-0.28990153
-0.16,0.22,-0.27399305
-0.15,0.22,-0.25788642
-0.14,0.22,-0.24159103
-0.13,0.22,-0.2251168
-0.12,0.22,-0.20847417
-0.11,0.22,-0.19167405
-0.1,0.22,-0.17472781
-0.09,0.22,-0.15764727
-0.08,0.22,-0.14044464
-0.07,0.22,-0.12313251
-0.06,0.22,-0.10572381
-0.05,0.22,-0.088231752
-0.04,0.22,-0.070669832
-0.03,0.22,-0.05305175
-0.02,0.22,-0.035391391
-0.01,0.22,-0.017702772
0,0.22,0
0.01,0.22,0.017702772
0.02,0.22,0.035391391
0.03,0.22,0.05305175
0.04,0.22,0.070669832
0.05,0.22,0.088231752
0.06,0.22,0.10572381
0.07,0.22,0.12313251
0.08,0.22,0.14044464
0.09,0.22,0.15764727
0.1,0.22,0.17472781
0.11,0.22,0.19167405
0.12,0.22,0.20847417
0.13,0.22,0.2251168
0.14,0.22,0.24159103
0.15,0.22,0.25788642
0.16,0.22,0.27399305
0.17,0.22,0.28990153
0.18,0.22,0.30560301
0.19,0.22,0.32108919
0.2,0.22,0.33635233
0.21,0.22,0.35138529
0.22,0.22,0.36618148
0.23,0.22,0.3807349
0.24,0.22,0.39504011
0.25,0.22,0.40909227
0.26,0.22,0.4228871
0.27,0.22,0.43642086
0.28,0.22,0.44969039
0.29,0.22,0.46269303
0.3,0.22,0.47542669
0.31,0.22,0.48788974
0.32,0.22,0.50008107
0.33,0.22,0.51200004
0.34,0.22,0.52364646
0.35,0.22,0.53502058
0.36,0.22,0.54612305
0.37,0.22,0.55695492
0.38,0.22,0.56751762
0.39,0.22,0.57781293
0.4,0.22,0.58784295
0.41,0.22,0.59761008
0.42,0.22,0.60711701
0.43,0.22,0.61636671
0.44,0.22,0.62536238
0.45,0.22,0.63410743
0.46,0.22,0.64260549
0.47,0.22,0.65086037
0.48,0.22,0.65887602
0.49,0.22,0.66665658
0.5,0.22,0.67420627
0.51,0.22,0.68152945
0.52,0.22,0.68863056
0.53,0.22,0.69551413
0.54,0.22,0.70218475
0.55,0.22,0.70864706
0.56,0.22,0.71490573
0.57,0.22,0.72096547
0.58,0.22,0.72683099
0.59,0.22,0.73250702
0.6,0.22,0.73799826
0.61,0.22,0.74330942
0.62,0.22,0.74844516
0.63,0.22,0.75341014
0.64,0.22,0.75820894
0.65,0.22,0.76284613
0.66,0.22,0.76732621
0.67,0.22,0.77165363
0.68,0.22,0.77583277
0.69,0.22,0.77986794
0.7,0.22,0.78376341
0.71,0.22,0.78752334
0.72,0.22,0.79115183
0.73,0.22,0.79465291
0.74,0.22,0.79803051
0.75,0.22,0.80128848
0.76,0.22,0.80443062
0.77,0.22,0.8074606
0.78,0.22,0.81038202
0.79,0.22,0.81319841
0.8,0.22,0.81591319
0.81,0.22,0.81852971
0.82,0.22,0.82105123
0.83,0.22,0.82348092
0.84,0.22,0.82582187
0.85,0.22,0.82807707
0.86,0.22,0.83024946
0.87,0.22,0.83234186
0.88,0.22,0.83435703
0.89,0.22,0.83629764
0.9,0.22,0.83816629
0.91,0.22,0.8399655
0.92,0.22,0.8416977
0.93,0.22,0.84336525
0.94,0.22,0.84497046
0.95,0.22,0.84651554
0.96,0.22,0.84800264
0.97,0.22,0.84943383
0.98,0.22,0.85081114
0.99,0.22,0.8521365
1,0.22,0.8534118
-1,0.23,-0.84357767
-0.99,0.23,-0.84231706
-0.98,0.23,-0.84100698
-0.97,0.23,-0.83964554
-0.96,0.23,-0.83823084
-0.95,0.23,-0.83676088
-0.94,0.23,-0.83523361
-0.93,0.23,-0.8336469
-0.92,0.23,-0.83199855
-0.91,0.23,-0.83028631
-0.9,0.23,-0.82850784
-0.89,0.23,-0.82666072
-0.88,0.23,-0.82474247
-0.87,0.23,-0.82275053
-0.86,0.23,-0.82068224
-0.85,0.23,-0.81853488
-0.84,0.23,-0.81630567
-0.83,0.23,-0.81399169
-0.82,0.23,-0.81159
-0.81,0.23,-0.80909754
-0.8,0.23,-0.80651117
-0.79,0.23,-0.80382767
-0.78,0.23,-0.80104374
-0.77,0.23,-0.79815598
-0.76,0.23,-0.79516092
-0.75,0.23,-0.79205499
-0.74,0.23,-0.78883455
-0.73,0.23,-0.78549587
-0.72,0.23,-0.78203514
-0.71,0.23,-0.77844846
-0.7,0.23,-0.77473186
-0.69,0.23,-0.77088128
-0.68,0.23,-0.7668926
-0.67,0.23,-0.76276162
-0.66,0.23,-0.75848407
-0.65,0.23,-0.75405562
-0.64,0.23,-0.74947187
-0.63,0.23,-0.74472836
-0.62,0.23,-0.7398206
-0.61,0.23,-0.73474403
-0.6,0.23,-0.72949408
-0.59,0.23,-0.72406611
-0.58,0.23,-0.71845549
-0.57,0.23,-0.71265756
-0.56,0.23,-0.70666765
-0.55,0.23,-0.7004811
-0.54,0.23,-0.69409326
-0.53,0.23,-0.68749951
-0.52,0.23,-0.68069526
-0.51,0.23,-0.67367597
-0.5,0.23,-0.66643718
-0.49,0.23,-0.65897449
-0.48,0.23,-0.65128359
-0.47,0.23,-0.6433603
-0.46,0.23,-0.63520055
-0.45,0.23,-0.62680042
-0.44,0.23,-0.61815614
-0.43,0.23,-0.60926413
-0.42,0.23,-0.60012102
-0.41,0.23,-0.59072363
-0.4,0.23,-0.58106905
-0.39,0.23,-0.57115462
-0.38,0.23,-0.56097794
-0.37,0.23,-0.55053696
-0.36,0.23,-0.5398299
-0.35,0.23,-0.52885537
-0.34,0.23,-0.51761232
-0.33,0.23,-0.50610011
-0.32,0.23,-0.49431848
-0.31,0.23,-0.48226763
-0.3,0.23,-0.4699482
-0.29,0.23,-0.45736128
-0.28,0.23,-0.44450846
-0.27,0.23,-0.43139185
-0.26,0.23,-0.41801404
-0.25,0.23,-0.40437818
-0.24,0.23,-0.39048794
-0.23,0.23,-0.37634757
-0.22,0.23,-0.36196186
-0.21,0.23,-0.34733617
-0.2,0.23,-0.33247644
-0.19,0.23,-0.31738918
-0.18,0.23,-0.30208145
-0.17,0.23,-0.28656091
-0.16,0.23,-0.27083574
-0.15,0.23,-0.25491471
-0.14,0.23,-0.2388071
-0.13,0.23,-0.22252271
-0.12,0.23,-0.20607186
-0.11,0.23,-0.18946533
-0.1,0.23,-0.17271437
-0.09,0.23,-0.15583065
-0.08,0.23,-0.13882625
-0.07,0.23,-0.12171362
-0.06,0.23,-0.10450552
-0.05,0.23,-0.08721503
-0.04,0.23,-0.069855481
-0.03,0.23,-0.052440419
-0.02,0.23,-0.034983565
-0.01,0.23,-0.017498778
0,0.23,0
0.01,0.23,0.017498778
0.02,0.23,0.034983565
0.03,0.23,0.052440419
0.04,0.23,0.069855481
0.05,0.23,0.08721503
0.06,0.23,0.10450552
0.07,0.23,0.12171362
0.08,0.23,0.13882625
0.09,0.23,0.15583065
0.1,0.23,0.17271437
0.11,0.23,0.18946533
0.12,0.23,0.20607186
0.13,0.23,0.22252271
0.14,0.23,0.2388071
0.15,0.23,0.25491471
0.16,0.23,0.27083574
0.17,0.23,0.28656091
0.18,0.23,0.30208145
0.19,0.23,0.31738918
0.2,0.23,0.33247644
0.21,0.23,0.34733617
0.22,0.23,0.36196186
0.23,0.23,0.37634757
0.24,0.23,0.39048794
0.25,0.23,0.40437818
0.26,0.23,0.41801404
0.27,0.23,0.43139185
0.28,0.23,0.44450846
0.29,0.23,0.45736128
0.3,0.23,0.4699482
0.31,0.23,0.48226763
0.32,0.23,0.49431848
0.33,0.23,0.50610011
0.34,0.23,0.51761232
0.35,0.23,0.52885537
0.36,0.23,0.5398299
0.37,0.23,0.55053696
0.38,0.23,0.56097794
0.39,0.23,0.57115462
0.4,0.23,0.58106905
0.41,0.23,0.59072363
0.42,0.23,0.60012102
0.43,0.23,0.60926413
0.44,0.23,0.61815614
0.45,0.23,0.62680042
0.46,0.23,0.63520055
0.47,0.23,0.6433603
0.48,0.23,0.65128359
0.49,0.23,0.65897449
0.5,0.23,0.66643718
0.51,0.23,0.67367597
0.52,0.23,0.68069526
0.53,0.23,0.68749951
0.54,0.23,0.69409326
0.55,0.23,0.7004811
0.56,0.23,0.70666765
0.57,0.23,0.71265756
0.58,0.23,0.71845549
0.59,0.23,0.72406611
0.6,0.23,0.72949408
0.61,0.23,0.73474403
0.62,0.23,0.7398206
0.63,0.23,0.74472836
0.64,0.23,0.74947187
0.65,0.23,0.75405562
0.66,0.23,0.75848407
0.67,0.23,0.76276162
0.68,0.23,0.7668926
0.69,0.23,0.77088128
0.7,0.23,0.77473186
0.71,0.23,0.77844846
0.72,0.23,0.78203514
0.73,0.23,0.78549587
0.74,0.23,0.78883455
0.75,0.23,0.79205499
0.76,0.23,0.79516092
0.77,0.23,0.79815598
0.78,0.23,0.80104374
0.79,0.23,0.80382767
0.8,0.23,0.80651117
0.81,0.23,0.80909754
0.82,0.23,0.81159
0.83,0.23,0.81399169
0.84,0.23,0.81630567
0.85,0.23,0.81853488
0.86,0.23,0.82068224
0.87,0.23,0.82275053
0.88,0.23,0.82474247
0.89,0.23,0.82666072
0.9,0.23,0.82850784
0.91,0.23,0.83028631
0.92,0.23,0.83199855
0.93,0.23,0.8336469
0.94,0.23,0.83523361
0.95,0.23,0.83676088
0.96,0.23,0.83823084
0.97,0.23,0.83964554
0.98,0.23,0.84100698
0.99,0.23,0.84231706
1,0.23,0.84357767
-1,0.24,-0.83338672
-0.99,0.24,-0.83214134
-0.98,0.24,-0.83084708
-0.97,0.24,-0.8295021
-0.96,0.24,-0.82810448
-0.95,0.24,-0.82665228
-0.94,0.24,-0.82514346
-0.93,0.24,-0.82357592
-0.92,0.24,-0.82194749
-0.91,0.24,-0.82025593
-0.9,0.24,-0.81849895
-0.89,0.24,-0.81667414
-0.88,0.24,-0.81477907
-0.87,0.24,-0.81281118
-0.86,0.24,-0.81076788
-0.85,0.24,-0.80864647
-0.84,0.24,-0.80644418
-0.83,0.24,-0.80415816
-0.82,0.24,-0.80178549
-0.81,0.24,-0.79932313
-0.8,0.24,-0.79676801
-0.79,0.24,-0.79411693
-0.78,0.24,-0.79136662
-0.77,0.24,-0.78851375
-0.76,0.24,-0.78555487
-0.75,0.24,-0.78248647
-0.74,0.24,-0.77930493
-0.73,0.24,-0.77600659
-0.72,0.24,-0.77258767
-0.71,0.24,-0.76904432
-0.7,0.24,-0.76537261
-0.69,0.24,-0.76156855
-0.68,0.24,-0.75762806
-0.67,0.24,-0.75354698
-0.66,0.24,-0.74932111
-0.65,0.24,-0.74494615
-0.64,0.24,-0.74041777
-0.63,0.24,-0.73573157
-0.62,0.24,-0.7308831
-0.61,0.24,-0.72586786
-0.6,0.24,-0.72068133
-0.59,0.24,-0.71531894
-0.58,0.24,-0.7097761
-0.57,0.24,-0.70404821
-0.56,0.24,-0.69813066
-0.55,0.24,-0.69201885
-0.54,0.24,-0.68570818
-0.53,0.24,-0.67919408
-0.52,0.24,-0.67247203
-0.51,0.24,-0.66553754
-0.5,0.24,-0.6583862
-0.49,0.24,-0.65101366
-0.48,0.24,-0.64341568
-0.47,0.24,-0.6355881
-0.46,0.24,-0.62752693
-0.45,0.24,-0.61922827
-0.44,0.24,-0.61068842
-0.43,0.24,-0.60190384
-0.42,0.24,-0.59287118
-0.41,0.24,-0.58358732
-0.4,0.24,-0.57404937
-0.39,0.24,-0.56425471
-0.38,0.24,-0.55420098
-0.37,0.24,-0.54388612
-0.36,0.24,-0.53330842
-0.35,0.24,-0.52246646
-0.34,0.24,-0.51135924
-0.33,0.24,-0.4999861
-0.32,0.24,-0.4883468
-0.31,0.24,-0.47644154
-0.3,0.24,-0.46427093
-0.29,0.24,-0.45183607
-0.28,0.24,-0.43913852
-0.27,0.24,-0.42618036
-0.26,0.24,-0.41296417
-0.25,0.24,-0.39949303
-0.24,0.24,-0.3857706
-0.23,0.24,-0.37180105
-0.22,0.24,-0.35758913
-0.21,0.24,-0.34314013
-0.2,0.24,-0.32845992
-0.19,0.24,-0.31355492
-0.18,0.24,-0.29843212
-0.17,0.24,-0.28309907
-0.16,0.24,-0.26756388
-0.15,0.24,-0.25183518
-0.14,0.24,-0.23592216
-0.13,0.24,-0.2198345
-0.12,0.24,-0.20358238
-0.11,0.24,-0.18717647
-0.1,0.24,-0.17062787
-0.09,0.24,-0.15394812
-0.08,0.24,-0.13714914
-0.07,0.24,-0.12024324
-0.06,0.24,-0.10324303
-0.05,0.24,-0.086161418
-0.04,0.24,-0.069011583
-0.03,0.24,-0.051806905
-0.02,0.24,-0.034560942
-0.01,0.24,-0.017287381
0,0.24,0
0.01,0.24,0.017287381
0.02,0.24,0.034560942
0.03,0.24,0.051806905
0.04,0.24,0.069011583
0.05,0.24,0.086161418
0.06,0.24,0.10324303
0.07,0.24,0.12024324
0.08,0.24,0.13714914
0.09,0.24,0.15394812
0.1,0.24,0.17062787
0.11,0.24,0.18717647
0.12,0.24,0.20358238
0.13,0.24,0.2198345
0.14,0.24,0.23592216
0.15,0.24,0.25183518
0.16,0.24,0.26756388
0.17,0.24,0.28309907
0.18,0.24,0.29843212
0.19,0.24,0.31355492
0.2,0.24,0.32845992
0.21,0.24,0.34314013
0.22,0.24,0.35758913
0.23,0.24,0.37180105
0.24,0.24,0.3857706
0.25,0.24,0.39949303
0.26,0.24,0.41296417
0.27,0.24,0.42618036
0.28,0.24,0.43913852
0.29,0.24,0.45183607
0.3,0.24,0.46427093
0.31,0.24,0.47644154
0.32,0.24,0.4883468
0.33,0.24,0.4999861
0.34,0.24,0.51135924
0.35,0.24,0.52246646
0.36,0.24,0.53330842
0.37,0.24,0.54388612
0.38,0.24,0.55420098
0.39,0.24,0.56425471
0.4,0.24,0.57404937
0.41,0.24,0.58358732
0.42,0.24,0.59287118
0.43,0.24,0.60190384
0.44,0.24,0.61068842
0.45,0.24,0.61922827
0.46,0.24,0.62752693
0.47,0.24,0.6355881
0.48,0.24,0.64341568
0.49,0.24,0.65101366
0.5,0.24,0.6583862
0.51,0.24,0.66553754
0.52,0.24,0.67247203
0.53,0.24,0.67919408
0.54,0.24,0.68570818
0.55,0.24,0.69201885
0.56,0.24,0.69813066
0.57,0.24,0.70404821
0.58,0.24,0.7097761
0.59,0.24,0.71531894
0.6,0.24,0.72068133
0.61,0.24,0.72586786
0.62,0.24,0.7308831
0.63,0.24,0.73573157
0.64,0.24,0.74041777
0.65,0.24,0.74494615
0.66,0.24,0.74932111
0.67,0.24,0.75354698
0.68,0.24,0.75762806
0.69,0.24,0.76156855
0.7,0.24,0.76537261
0.71,0.24,0.76904432
0.72,0.24,0.77258767
0.73,0.24,0.77600659
0.74,0.24,0.77930493
0.75,0.24,0.78248647
0.76,0.24,0.78555487
0.77,0.24,0.78851375
0.78,0.24,0.79136662
0.79,0.24,0.79411693
0.8,0.24,0.79676801
0.81,0.24,0.79932313
0.82,0.24,0.80178549
